시간,유형,메시지
"오후 12:34:14","success","[89/948] 중부소방서 병영119안전센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:14","success","[89/948] 중부소방서 병영119안전센터 : 주소 검색 성공[road]"
"오후 12:34:14","info","[89/948] 중부소방서 병영119안전센터 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 중부소방서 병영119안전센터"""
"오후 12:34:14","info","[89/948] 중부소방서 병영119안전센터 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 12:34:14","info","[89/948] 중부소방서 병영119안전센터 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오후 12:34:14","warning","[89/948] 중부소방서 병영119안전센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:14","success","[89/948] 중부소방서 병영119안전센터 : 변환 성공"
"오후 12:34:14","info","[90/948] 중부소방서 태화119안전센터 : 주소 검색 시도[road]-> ""울산광역시 중구 태화로 111"""
"오후 12:34:14","info","[90/948] 중부소방서 태화119안전센터 : 역지오코딩 검증 중..."
"오후 12:34:14","success","[90/948] 중부소방서 태화119안전센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:14","success","[90/948] 중부소방서 태화119안전센터 : 주소 검색 성공[road]"
"오후 12:34:14","info","[90/948] 중부소방서 태화119안전센터 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 중부소방서 태화119안전센터"""
"오후 12:34:15","info","[90/948] 중부소방서 태화119안전센터 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 12:34:15","info","[90/948] 중부소방서 태화119안전센터 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:15","warning","[90/948] 중부소방서 태화119안전센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:15","success","[90/948] 중부소방서 태화119안전센터 : 변환 성공"
"오후 12:34:15","info","[91/948] 울산우체국 : 주소 검색 시도[road]-> ""울산광역시 중구 구교로 77"""
"오후 12:34:15","info","[91/948] 울산우체국 : 역지오코딩 검증 중..."
"오후 12:34:15","success","[91/948] 울산우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:15","success","[91/948] 울산우체국 : 주소 검색 성공[road]"
"오후 12:34:15","info","[91/948] 울산우체국 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산우체국"""
"오후 12:34:15","success","[91/948] 울산우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:15","info","[91/948] 울산우체국 : 입력좌표 vs 검색좌표 거리 = 27809 m"
"오후 12:34:15","warning","[91/948] 울산우체국 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:15","success","[91/948] 울산우체국 : 변환 성공"
"오후 12:34:15","info","[92/948] 울산북정동우체국 : 주소 검색 시도[road]-> ""울산광역시 중구 동헌길 165"""
"오후 12:34:15","info","[92/948] 울산북정동우체국 : 역지오코딩 검증 중..."
"오후 12:34:15","success","[92/948] 울산북정동우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:15","success","[92/948] 울산북정동우체국 : 주소 검색 성공[road]"
"오후 12:34:15","info","[92/948] 울산북정동우체국 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산북정동우체국"""
"오후 12:34:15","success","[92/948] 울산북정동우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (10m)"
"오후 12:34:15","info","[92/948] 울산북정동우체국 : 입력좌표 vs 검색좌표 거리 = 27601 m"
"오후 12:34:15","warning","[92/948] 울산북정동우체국 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:15","success","[92/948] 울산북정동우체국 : 변환 성공"
"오후 12:34:15","info","[93/948] 울산성안동우체국 : 주소 검색 시도[road]-> ""울산광역시 중구 백양로 100"""
"오후 12:34:16","info","[93/948] 울산성안동우체국 : 역지오코딩 검증 중..."
"오후 12:34:16","success","[93/948] 울산성안동우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:16","success","[93/948] 울산성안동우체국 : 주소 검색 성공[road]"
"오후 12:34:16","info","[93/948] 울산성안동우체국 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산성안동우체국"""
"오후 12:34:16","success","[93/948] 울산성안동우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:16","info","[93/948] 울산성안동우체국 : 입력좌표 vs 검색좌표 거리 = 28147 m"
"오후 12:34:16","warning","[93/948] 울산성안동우체국 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:16","success","[93/948] 울산성안동우체국 : 변환 성공"
"오후 12:34:16","info","[94/948] 울산병영우체국 : 주소 검색 시도[road]-> ""울산광역시 중구 병영로 4"""
"오후 12:34:16","info","[94/948] 울산병영우체국 : 역지오코딩 검증 중..."
"오후 12:34:16","success","[94/948] 울산병영우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:16","success","[94/948] 울산병영우체국 : 주소 검색 성공[road]"
"오후 12:34:16","info","[94/948] 울산병영우체국 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산병영우체국"""
"오후 12:34:16","success","[94/948] 울산병영우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:16","info","[94/948] 울산병영우체국 : 입력좌표 vs 검색좌표 거리 = 28476 m"
"오후 12:34:16","warning","[94/948] 울산병영우체국 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:16","success","[94/948] 울산병영우체국 : 변환 성공"
"오후 12:34:16","info","[95/948] 울산태화동우체국 : 주소 검색 시도[road]-> ""울산광역시 중구 종가5길 57"""
"오후 12:34:17","info","[95/948] 울산태화동우체국 : 역지오코딩 검증 중..."
"오후 12:34:17","success","[95/948] 울산태화동우체국 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:17","success","[95/948] 울산태화동우체국 : 주소 검색 성공[road]"
"오후 12:34:17","info","[95/948] 울산태화동우체국 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산태화동우체국"""
"오후 12:34:17","success","[95/948] 울산태화동우체국 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 12:34:17","info","[95/948] 울산태화동우체국 : 입력좌표 vs 검색좌표 거리 = 27482 m"
"오후 12:34:17","warning","[95/948] 울산태화동우체국 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:17","success","[95/948] 울산태화동우체국 : 변환 성공"
"오후 12:34:17","info","[96/948] 반구파출소 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 반구정10길 4"""
"오후 12:34:17","info","[96/948] 반구파출소 화장실 : 역지오코딩 검증 중..."
"오후 12:34:17","success","[96/948] 반구파출소 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:17","success","[96/948] 반구파출소 화장실 : 주소 검색 성공[road]"
"오후 12:34:17","info","[96/948] 반구파출소 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 반구파출소"""
"오후 12:34:17","success","[96/948] 반구파출소 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 12:34:17","info","[96/948] 반구파출소 화장실 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오후 12:34:17","warning","[96/948] 반구파출소 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:17","success","[96/948] 반구파출소 화장실 : 변환 성공"
"오후 12:34:17","info","[97/948] 울산중부경찰서 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 번영로 620"""
"오후 12:34:17","info","[97/948] 울산중부경찰서 화장실 : 역지오코딩 검증 중..."
"오후 12:34:18","success","[97/948] 울산중부경찰서 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:18","success","[97/948] 울산중부경찰서 화장실 : 주소 검색 성공[road]"
"오후 12:34:18","info","[97/948] 울산중부경찰서 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산중부경찰서"""
"오후 12:34:18","success","[97/948] 울산중부경찰서 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (43m)"
"오후 12:34:18","info","[97/948] 울산중부경찰서 화장실 : 입력좌표 vs 검색좌표 거리 = 65 m"
"오후 12:34:18","warning","[97/948] 울산중부경찰서 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:18","success","[97/948] 울산중부경찰서 화장실 : 변환 성공"
"오후 12:34:18","info","[98/948] 병영지구대 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 병영성7길 11"""
"오후 12:34:18","info","[98/948] 병영지구대 화장실 : 역지오코딩 검증 중..."
"오후 12:34:18","success","[98/948] 병영지구대 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:18","success","[98/948] 병영지구대 화장실 : 주소 검색 성공[road]"
"오후 12:34:18","info","[98/948] 병영지구대 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 병영지구대"""
"오후 12:34:18","success","[98/948] 병영지구대 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:18","info","[98/948] 병영지구대 화장실 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오후 12:34:18","warning","[98/948] 병영지구대 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:18","success","[98/948] 병영지구대 화장실 : 변환 성공"
"오후 12:34:18","info","[99/948] 성안파출소 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 성안로 257"""
"오후 12:34:18","info","[99/948] 성안파출소 화장실 : 역지오코딩 검증 중..."
"오후 12:34:18","success","[99/948] 성안파출소 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:18","success","[99/948] 성안파출소 화장실 : 주소 검색 성공[road]"
"오후 12:34:18","info","[99/948] 성안파출소 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 성안파출소"""
"오후 12:34:19","success","[99/948] 성안파출소 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:19","info","[99/948] 성안파출소 화장실 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:19","warning","[99/948] 성안파출소 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:19","success","[99/948] 성안파출소 화장실 : 변환 성공"
"오후 12:34:19","info","[100/948] 태화지구대 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 종가5길 55"""
"오후 12:34:19","info","[100/948] 태화지구대 화장실 : 역지오코딩 검증 중..."
"오후 12:34:19","success","[100/948] 태화지구대 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:19","success","[100/948] 태화지구대 화장실 : 주소 검색 성공[road]"
"오후 12:34:19","info","[100/948] 태화지구대 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 태화지구대"""
"오후 12:34:19","success","[100/948] 태화지구대 화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 12:34:19","info","[100/948] 태화지구대 화장실 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오후 12:34:19","warning","[100/948] 태화지구대 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:19","success","[100/948] 태화지구대 화장실 : 변환 성공"
"오후 12:34:19","info","[101/948] 학성지구대 화장실 : 주소 검색 시도[road]-> ""울산광역시 중구 학산로 7"""
"오후 12:34:19","info","[101/948] 학성지구대 화장실 : 역지오코딩 검증 중..."
"오후 12:34:19","success","[101/948] 학성지구대 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:19","success","[101/948] 학성지구대 화장실 : 주소 검색 성공[road]"
"오후 12:34:19","info","[101/948] 학성지구대 화장실 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 학성지구대"""
"오후 12:34:19","warning","[101/948] 학성지구대 화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (1062m)"
"오후 12:34:19","info","[101/948] 학성지구대 화장실 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오후 12:34:19","success","[101/948] 학성지구대 화장실 : 변환 성공"
"오후 12:34:19","info","[102/948] 울산지방경찰청 : 주소 검색 시도[road]-> ""울산광역시 중구 성안로 112"""
"오후 12:34:20","info","[102/948] 울산지방경찰청 : 역지오코딩 검증 중..."
"오후 12:34:20","success","[102/948] 울산지방경찰청 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:20","success","[102/948] 울산지방경찰청 : 주소 검색 성공[road]"
"오후 12:34:20","info","[102/948] 울산지방경찰청 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 울산지방경찰청"""
"오후 12:34:20","success","[102/948] 울산지방경찰청 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (6m)"
"오후 12:34:20","info","[102/948] 울산지방경찰청 : 입력좌표 vs 검색좌표 거리 = 63 m"
"오후 12:34:20","warning","[102/948] 울산지방경찰청 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:20","success","[102/948] 울산지방경찰청 : 변환 성공"
"오후 12:34:20","info","[103/948] 산전만화도서관 : 주소 검색 시도[road]-> ""울산광역시 중구 산전6길 32-1"""
"오후 12:34:20","info","[103/948] 산전만화도서관 : 역지오코딩 검증 중..."
"오후 12:34:20","success","[103/948] 산전만화도서관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:20","success","[103/948] 산전만화도서관 : 주소 검색 성공[road]"
"오후 12:34:20","info","[103/948] 산전만화도서관 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 산전만화도서관"""
"오후 12:34:20","success","[103/948] 산전만화도서관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:20","info","[103/948] 산전만화도서관 : 입력좌표 vs 검색좌표 거리 = 31 m"
"오후 12:34:20","warning","[103/948] 산전만화도서관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:20","success","[103/948] 산전만화도서관 : 변환 성공"
"오후 12:34:20","info","[104/948] 남외어린이도서관 : 주소 검색 시도[road]-> ""울산광역시 중구 번영로 614"""
"오후 12:34:20","info","[Cache] 지오코딩 결과 재사용: ""울산광역시 중구 번영로 614"""
"오후 12:34:20","info","[104/948] 남외어린이도서관 : 역지오코딩 검증 중..."
"오후 12:34:20","info","[Cache] 역지오코딩 결과 재사용: 35.569681,129.348757"
"오후 12:34:21","success","[104/948] 남외어린이도서관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:21","success","[104/948] 남외어린이도서관 : 주소 검색 성공[road]"
"오후 12:34:21","info","[104/948] 남외어린이도서관 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 남외어린이도서관"""
"오후 12:34:21","success","[104/948] 남외어린이도서관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 12:34:21","info","[104/948] 남외어린이도서관 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오후 12:34:21","warning","[104/948] 남외어린이도서관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:21","success","[104/948] 남외어린이도서관 : 변환 성공"
"오후 12:34:21","info","[105/948] 외솔한옥도서관 : 주소 검색 시도[road]-> ""울산광역시 중구 병영7길 36"""
"오후 12:34:21","info","[105/948] 외솔한옥도서관 : 역지오코딩 검증 중..."
"오후 12:34:21","success","[105/948] 외솔한옥도서관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:21","success","[105/948] 외솔한옥도서관 : 주소 검색 성공[road]"
"오후 12:34:21","info","[105/948] 외솔한옥도서관 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 외솔한옥도서관"""
"오후 12:34:21","success","[105/948] 외솔한옥도서관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:21","info","[105/948] 외솔한옥도서관 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:21","warning","[105/948] 외솔한옥도서관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:21","success","[105/948] 외솔한옥도서관 : 변환 성공"
"오후 12:34:21","info","[106/948] 이조참숯갈비 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 51"""
"오후 12:34:21","info","[106/948] 이조참숯갈비 : 역지오코딩 검증 중..."
"오후 12:34:21","success","[106/948] 이조참숯갈비 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:21","success","[106/948] 이조참숯갈비 : 주소 검색 성공[road]"
"오후 12:34:21","info","[106/948] 이조참숯갈비 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 이조참숯갈비"""
"오후 12:34:22","success","[106/948] 이조참숯갈비 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:22","info","[106/948] 이조참숯갈비 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:22","warning","[106/948] 이조참숯갈비 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:22","success","[106/948] 이조참숯갈비 : 변환 성공"
"오후 12:34:22","info","[107/948] 명정대숲갈비 : 주소 검색 시도[road]-> ""울산광역시 중구 오산3길 76"""
"오후 12:34:22","info","[107/948] 명정대숲갈비 : 역지오코딩 검증 중..."
"오후 12:34:22","success","[107/948] 명정대숲갈비 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:22","success","[107/948] 명정대숲갈비 : 주소 검색 성공[road]"
"오후 12:34:22","info","[107/948] 명정대숲갈비 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 명정대숲갈비"""
"오후 12:34:22","success","[107/948] 명정대숲갈비 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:22","info","[107/948] 명정대숲갈비 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:22","warning","[107/948] 명정대숲갈비 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:22","success","[107/948] 명정대숲갈비 : 변환 성공"
"오후 12:34:22","info","[108/948] 봉자도너츠 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 143"""
"오후 12:34:22","info","[108/948] 봉자도너츠 : 역지오코딩 검증 중..."
"오후 12:34:22","success","[108/948] 봉자도너츠 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:22","success","[108/948] 봉자도너츠 : 주소 검색 성공[road]"
"오후 12:34:22","info","[108/948] 봉자도너츠 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 봉자도너츠"""
"오후 12:34:22","success","[108/948] 봉자도너츠 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 12:34:22","info","[108/948] 봉자도너츠 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오후 12:34:22","warning","[108/948] 봉자도너츠 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:22","success","[108/948] 봉자도너츠 : 변환 성공"
"오후 12:34:22","info","[109/948] 강변수구레국밥 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 135"""
"오후 12:34:23","info","[109/948] 강변수구레국밥 : 역지오코딩 검증 중..."
"오후 12:34:23","success","[109/948] 강변수구레국밥 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:23","success","[109/948] 강변수구레국밥 : 주소 검색 성공[road]"
"오후 12:34:23","info","[109/948] 강변수구레국밥 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 강변수구레국밥"""
"오후 12:34:23","success","[109/948] 강변수구레국밥 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:23","info","[109/948] 강변수구레국밥 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오후 12:34:23","warning","[109/948] 강변수구레국밥 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:23","success","[109/948] 강변수구레국밥 : 변환 성공"
"오후 12:34:23","info","[110/948] 태화강순두부 : 주소 검색 시도[road]-> ""울산광역시 중구 오산5길 21"""
"오후 12:34:23","info","[110/948] 태화강순두부 : 역지오코딩 검증 중..."
"오후 12:34:23","success","[110/948] 태화강순두부 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:23","success","[110/948] 태화강순두부 : 주소 검색 성공[road]"
"오후 12:34:23","info","[110/948] 태화강순두부 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 태화강순두부"""
"오후 12:34:23","success","[110/948] 태화강순두부 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오후 12:34:23","info","[110/948] 태화강순두부 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오후 12:34:23","warning","[110/948] 태화강순두부 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:23","success","[110/948] 태화강순두부 : 변환 성공"
"오후 12:34:23","info","[111/948] 팔도낙지촌 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 97"""
"오후 12:34:24","info","[111/948] 팔도낙지촌 : 역지오코딩 검증 중..."
"오후 12:34:24","success","[111/948] 팔도낙지촌 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:24","success","[111/948] 팔도낙지촌 : 주소 검색 성공[road]"
"오후 12:34:24","info","[111/948] 팔도낙지촌 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 팔도낙지촌"""
"오후 12:34:24","warning","[111/948] 팔도낙지촌 : [DOUBLE-CHECK] 시설명 위치와 불일치 (10061m)"
"오후 12:34:24","info","[111/948] 팔도낙지촌 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오후 12:34:24","success","[111/948] 팔도낙지촌 : 변환 성공"
"오후 12:34:24","info","[112/948] 문수산상황삼계탕 : 주소 검색 시도[road]-> ""울산광역시 중구 오산2길 14-7"""
"오후 12:34:24","info","[112/948] 문수산상황삼계탕 : 역지오코딩 검증 중..."
"오후 12:34:24","success","[112/948] 문수산상황삼계탕 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:24","success","[112/948] 문수산상황삼계탕 : 주소 검색 성공[road]"
"오후 12:34:24","info","[112/948] 문수산상황삼계탕 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 문수산상황삼계탕"""
"오후 12:34:24","warning","[112/948] 문수산상황삼계탕 : [DOUBLE-CHECK] 시설명 위치와 불일치 (3477m)"
"오후 12:34:24","info","[112/948] 문수산상황삼계탕 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오후 12:34:24","success","[112/948] 문수산상황삼계탕 : 변환 성공"
"오후 12:34:24","info","[113/948] 태화강맛집 : 주소 검색 시도[road]-> ""울산광역시 중구 일중로 2"""
"오후 12:34:24","info","[113/948] 태화강맛집 : 역지오코딩 검증 중..."
"오후 12:34:25","success","[113/948] 태화강맛집 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:25","success","[113/948] 태화강맛집 : 주소 검색 성공[road]"
"오후 12:34:25","info","[113/948] 태화강맛집 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 태화강맛집"""
"오후 12:34:25","warning","[113/948] 태화강맛집 : [DOUBLE-CHECK] 시설명 위치와 불일치 (6515m)"
"오후 12:34:25","info","[113/948] 태화강맛집 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:25","success","[113/948] 태화강맛집 : 변환 성공"
"오후 12:34:25","info","[114/948] 태화짜장보쌈 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 61"""
"오후 12:34:25","info","[114/948] 태화짜장보쌈 : 역지오코딩 검증 중..."
"오후 12:34:25","success","[114/948] 태화짜장보쌈 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:25","success","[114/948] 태화짜장보쌈 : 주소 검색 성공[road]"
"오후 12:34:25","info","[114/948] 태화짜장보쌈 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 태화짜장보쌈"""
"오후 12:34:25","info","[114/948] 태화짜장보쌈 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 12:34:25","info","[114/948] 태화짜장보쌈 : 입력좌표 vs 검색좌표 거리 = 1 m"
"오후 12:34:25","warning","[114/948] 태화짜장보쌈 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:25","success","[114/948] 태화짜장보쌈 : 변환 성공"
"오후 12:34:25","info","[115/948] 불발탄 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 57"""
"오후 12:34:25","info","[115/948] 불발탄 : 역지오코딩 검증 중..."
"오후 12:34:25","success","[115/948] 불발탄 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:25","success","[115/948] 불발탄 : 주소 검색 성공[road]"
"오후 12:34:25","info","[115/948] 불발탄 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 불발탄"""
"오후 12:34:26","info","[115/948] 불발탄 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 12:34:26","info","[115/948] 불발탄 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오후 12:34:26","warning","[115/948] 불발탄 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:26","success","[115/948] 불발탄 : 변환 성공"
"오후 12:34:26","info","[116/948] 청송숯불갈비 : 주소 검색 시도[road]-> ""울산광역시 중구 태화강국가정원길 11"""
"오후 12:34:26","info","[116/948] 청송숯불갈비 : 역지오코딩 검증 중..."
"오후 12:34:26","success","[116/948] 청송숯불갈비 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:26","success","[116/948] 청송숯불갈비 : 주소 검색 성공[road]"
"오후 12:34:26","info","[116/948] 청송숯불갈비 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 청송숯불갈비"""
"오후 12:34:26","success","[116/948] 청송숯불갈비 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오후 12:34:26","info","[116/948] 청송숯불갈비 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오후 12:34:26","warning","[116/948] 청송숯불갈비 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:26","success","[116/948] 청송숯불갈비 : 변환 성공"
"오후 12:34:26","info","[117/948] 알에스게라지 : 주소 검색 시도[road]-> ""울산광역시 중구 남외2길 20"""
"오후 12:34:26","info","[117/948] 알에스게라지 : 역지오코딩 검증 중..."
"오후 12:34:26","success","[117/948] 알에스게라지 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:26","success","[117/948] 알에스게라지 : 주소 검색 성공[road]"
"오후 12:34:26","info","[117/948] 알에스게라지 : 시설명 교차 검증 중 [Phase B] -> ""울산광역시 알에스게라지"""
"오후 12:34:27","info","[117/948] 알에스게라지 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 12:34:27","info","[117/948] 알에스게라지 : 입력좌표 vs 검색좌표 거리 = 12 m"
"오후 12:34:27","warning","[117/948] 알에스게라지 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오후 12:34:27","success","[117/948] 알에스게라지 : 변환 성공"
"오후 12:34:27","info","[118/948] 늘단비순복음교회 : 주소 검색 시도[road]-> ""울산광역시 중구 동천3길 11"""
"오후 12:34:27","info","[118/948] 늘단비순복음교회 : 역지오코딩 검증 중..."
"오후 12:34:27","success","[118/948] 늘단비순복음교회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 12:34:27","success","[118/948] 늘단비순복음교회 : 주소 검색 성공[road]"
